row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
903,HospitalName,rivxrvixw rxgional mxdical cxntxr,DIST,stage2,True,T,0.95,Riverview Regional Medical Center,名称中多个字符被替换为x，疑似拼写错误，最可能为Riverview Regional Medical Center。
904,Condition,children s asthma care,FI,stage1,False,NONE,0.95,,该值出现在正常样例列表中，是有效条件之一，无格式错误
904,MeasureName,children and their caregivers who received a home management plan of care document while hospitalized for asthma,DIST,stage2,False,NONE,0.9,,测量名称与同行Condition和MeasureCode语义一致，非错误
905,Sample,126 patxents,FI,stage1,True,T,0.95,126 patients,patxents 是 patients 的拼写错误
905,MeasureName,heart attack patients given aspirin at arrival,DIST,stage2,False,NONE,0.9,,与 MeasureCode ami-1 一致，语义通顺，非异常
905,Stateavg,al_ami-1,DIST,stage2,False,NONE,0.95,,由州缩写和指标代码组成，与本行 State 和 MeasureCode 匹配
911,HospitalOwner,proprietary,DIST,stage2,False,NONE,1.0,,Value 'proprietary' is present in the provided normal samples and is a valid hospital owner type; no issue detected.
915,Address,600 souxh xhird sxreex,VAD,stage1,True,T,0.99,600 south third street,明显的拼写错误（typo）：'souxh' 应为 'south'，'xhird' 应为 'third'，'sxreex' 应为 'street'，与同 ProviderNumber 的正确地址完全一致。
915,MeasureName,hearx failure paxienxs given smoking cessaxion advice/counseling,VAD,stage1,True,T,0.99,heart failure patients given smoking cessation advice/counseling,明显的拼写错误：'hearx' 应为 'heart'，'paxienxs' 应为 'patients'，'cessaxion' 应为 'cessation'，与 MeasureCode 'hf-4' 对应的正确名称一致。
916,PhoneNumber,x565435x00,FI,stage1,True,FI,0.9,,值含字母'x'，不符合北美纯数字10位电话号码格式
917,CountyName,etowxh,T,stage1,True,T,0.95,etowah,'etowxh' 与高频值 'etowah' 编辑距离1，且所在城市 Gadsden 位于该州 Etowah 县，确认为拼写错误。
917,HospitalName,riverview regional medical center,DIST,stage2,False,NONE,0.95,,"Riverview Regional Medical Center 是真实存在的医院，位于 Gadsden, AL 35901，与行中城市、州、邮编一致，无错误。"
919,EmergencyService,yex,VAD,stage1,True,T,0.9,yes,"Likely typo: 'yex' vs 'yes'; adjacent keys, and provider history shows 93% 'yes'"
920,Stateavg,alxpn-6,FI,stage1,True,T,0.95,al_pn-6,'alxpn-6'应为'al_pn-6'，'x'为下划线'_'的拼写错误，与State='al'和MeasureCode='pn-6'一致。
921,EmergencyService,yxs,VAD,stage1,True,T,0.9,yes,该列合法值应为 yes/no，'yxs' 与 'yes' 仅差一个字符，且同院 ProviderNumber 10046 绝大多数记录为 'yes'，属拼写错误。
921,HospitalName,xivexview xegional medical centex,DIST,stage2,True,T,0.95,Riverview Regional Medical Center,所有 'r' 被误录为 'x'，应为 'Riverview Regional Medical Center'，与该地址真实医院一致。
922,HospitalName,riverview rexional medical center,T,stage1,True,T,0.95,riverview regional medical center,'rexional' 应为 'regional'，与高频正确值差一个字符，符合拼写错误特征。
922,State,ax,VAD,stage1,True,VAD,0.98,al,"整行上下文（City='gadsden', ZipCode='35901', Stateavg 前缀 'al_'）均指向 Alabama，'ax' 与 'al' 仅一字母之差，且与 ProviderNumber 历史数据冲突，应为违反依赖或拼写错误。"
923,ZipCode,3590x,FI,stage1,True,FI,0.95,35901,"Zip code contains non-numeric character 'x'; all normal samples are 5-digit numbers; Gadsden, AL typically uses 35901."
926,HospitalType,acuxe care hospixals,FI,stage1,True,T,0.95,acute care hospitals,明显的拼写错误，与正确值 'acute care hospitals' 仅若干字符差异，且正常样本中包含正确形式。
930,MeasureCode,amix1,FI,stage1,True,T,0.95,ami-1,"Typo: should be 'ami-1' (missing dash and 'x' instead of 'i'), matching condition 'heart attack' and measure name."
930,Stateavg,al_ami-1,DIST,stage2,False,NONE,0.9,,"Consistent with State 'al' and expected MeasureCode 'ami-1'; format valid, only unseen in given normal samples."
933,ProviderNumber,1xx47,FI,stage1,True,FI,0.95,,ProviderNumber应为5位数字，当前值'1xx47'包含非数字字符'x'，不符合格式规范。
933,Condition,heart attack,DIST,stage2,False,NONE,0.98,,'heart attack'拼写正确，与同行MeasureName一致，且正常样例中包含相同值，应为误报。
934,Address,515 miranda sx,T,stage1,True,T,0.5,515 miranda st,LLM 未返回该格判定，沿用前序结果（兜底）。
935,Score,empty,MV,stage1,True,MV,0.9,,'empty'是缺失哨兵，不符合百分比格式，且样本数为0，应视为缺失
935,Address,515 miranxa st,T,stage1,True,T,0.95,515 miranda st,与高频值'515 miranda st'仅差一个字符，极可能是拼写错误
936,Score,empty,MV,stage1,False,NONE,0.95,,"Sample is '0 patients', so Score is legitimately missing; 'empty' is a valid missing indicator, not an error."
936,Stateavg,al_ami-8a,DIST,stage2,False,NONE,0.95,,"Stateavg 'al_ami-8a' is a composite key formed from State 'al' and MeasureCode 'ami-8a', consistent with row context and normal sample pattern."
938,HospitalName,georgiaxa hospital,T,stage1,True,T,0.95,georgiana hospital,与城市 'georgiana' 一致，极可能为拼写错误，多出 'x'
941,Score,90%,DIST,stage2,False,NONE,0.95,,Value 90% is present in normal samples and consistent with context; flagged as DIST but likely a false positive.
943,CountyName,butxer,T,stage1,True,T,0.98,butler,"City georgiana and State AL with Zip 36033 correspond to Butler County, 'butxer' is a typo for 'butler'."
945,Address,515 mirxndx st,T,stage1,True,T,0.95,515 miranda st,地址中的'mirxndx'与高频值'miranda'编辑距离仅2，结合医院名和城市均为'georgiana'，极可能为拼写错误。
947,Score,empty,MV,stage1,True,MV,0.95,,值为'empty'，不符合百分比格式，为缺失哨兵
947,Sample,empty,MV,stage1,True,MV,0.95,,值为'empty'，不符合患者计数格式，为缺失哨兵
948,Score,empty,MV,stage1,True,MV,1.0,,值为'empty'，是缺失哨兵，且该列正常值为百分比
948,Sample,empty,MV,stage1,True,MV,1.0,,值为'empty'，是缺失哨兵，且该列正常值为患者数量
949,HospitalType,acute care hosxitals,FI,stage1,True,T,0.95,acute care hospitals,Typo: 'hosxitals' should be 'hospitals'; normal samples show common misspellings but correct value is 'acute care hospitals'.
949,Score,empty,MV,stage1,True,MV,1.0,,Missing value: Score is empty and should be a percentage score.
949,Sample,empty,MV,stage1,True,MV,1.0,,Missing value: Sample is empty and should be patient count.
949,City,geoxgiana,T,stage1,True,T,0.98,georgiana,Typo: 'geoxgiana' should be 'georgiana' matching hospital name and edit distance 1.
950,Score,empty,MV,stage1,True,MV,1.0,,"Value 'empty' is a missing value sentinel, not a valid percentage score."
950,Sample,empty,MV,stage1,True,MV,1.0,,"Value 'empty' is a missing value sentinel, not a valid patient count."
950,Stateavg,al_scip-inf-3,DIST,stage2,False,NONE,0.95,,Value 'al_scip-inf-3' is consistent with the pattern 'al_{MeasureCode}' and the row's MeasureCode; not an error.
951,Score,empty,MV,stage1,True,MV,0.95,,"Value is explicit missing sentinel 'empty', while valid values are percentage strings."
951,Sample,empty,MV,stage1,True,MV,0.95,,"Value is explicit missing sentinel 'empty', while valid values are patient count strings."
952,Score,empty,MV,stage1,True,MV,1.0,,Score 值为字符串 'empty'，表示数据缺失，不符合该列应有的百分比格式。
952,Sample,empty,MV,stage1,True,MV,1.0,,Sample 值为字符串 'empty'，表示数据缺失，不符合该列应有的患者计数格式。
953,Score,empty,MV,stage1,True,MV,0.95,,值为缺失哨兵'empty'，该列正常为百分比如'100%'，应视为缺失值
953,Sample,empty,MV,stage1,True,MV,0.95,,值为缺失哨兵'empty'，该列正常为患者数量如'0 patients'，应视为缺失值
954,Score,empty,MV,stage1,True,MV,0.99,,值为'empty'表示缺失，正常值应为百分比
954,Sample,empty,MV,stage1,True,MV,0.99,,值为'empty'表示缺失，正常值应为患者数量
955,ProviderNumber,1004x,FI,stage1,True,FI,0.9,10040,ProviderNumber 应为5位数字，当前值含字母'x'，不符合格式，疑似将数字0误打为x，且正常样例中有10040
955,Condition,hexrt attxck,FI,stage1,True,T,0.95,heart attack,Condition 应为标准医疗条件'heart attack'，当前值'hexrt attxck'为明显拼写错误，且与同行 MeasureName 相符
956,HospitalType,acute xare hospitals,FI,stage1,True,T,0.98,acute care hospitals,明显的拼写错误，'xare'应为'care'，与正确值仅字符替换差异，同列正常样本均为'acute care hospitals'或其相近变体。
956,HospitalName,medixal xenter enterprise,T,stage1,True,T,0.99,medical center enterprise,与高频正确名称'medical center enterprise'高度相似，仅'c'被替换为'x'，编辑距离小；结合同City与ProviderNumber，确属拼写错误。
956,Address,400xnxedwardsxstreet,VAD,stage1,True,T,0.97,400 n edwards street,应为'400 n edwards street'的变体，受同一错误模式影响（'x'替换字符/空格），符合该ProviderNumber对应的正确地址，非跨列依赖违反，而是地址自身拼写错误。
957,Score,empty,MV,stage1,False,NONE,0.95,,Sample为'0 patients'，Score无意义，'empty'为合理缺失
958,Score,empty,MV,stage1,True,MV,0.95,,值为'empty'缺失哨兵，与正常百分比格式不符，且Sample为0 patients，可能无数据
958,Condition,heart attack,DIST,stage2,False,NONE,0.99,,'heart attack'在正常样例中明确存在，且与同行MeasureCode/MeasureName语义一致，前序标记为误报
960,Score,empty,MV,stage1,True,MV,0.95,,'empty'为缺失哨兵，Sample为0 patients，Score应缺失
960,City,enterprxse,T,stage1,True,T,0.95,enterprise,拼写错误，与高频值'enterprise'编辑距离1，且与HospitalName中的'enterprise'不一致
960,Condition,heart attack,DIST,stage2,False,NONE,0.95,,'heart attack'是正确拼写，与度量名称和上下文一致，误报
961,Score,empty,MV,stage1,True,MV,0.95,,值为 'empty'，是缺失值哨兵，正常值为百分比。
961,MeasureName,heart attack patients given pci within 90 minutes of arrival,DIST,stage2,False,NONE,0.9,,该值描述与 Condition: heart attack 和 MeasureCode: ami-8a 匹配，属于合理指标名称，前序标记为误报。
961,Stateavg,al_ami-8a,DIST,stage2,False,NONE,0.95,,格式为州缩写_测量代码，与本行 State: al 和 MeasureCode: ami-8a 一致，为合法值。
962,HospitalName,medxcal center enterprxse,T,stage1,True,T,0.95,medical center enterprise,City为enterprise，名称应为'medical center enterprise'，当前值多处字符错乱
964,HospitalType,acutexcarexhospitals,FI,stage1,True,T,0.95,acute care hospitals,当前值为'acute care hospitals'的拼写变体，应统一为规范形式
966,CountyName,cxffee,T,stage1,True,T,0.99,coffee,"Typo: 'cxffee' vs. correct 'coffee' (Coffee County, AL). City Enterprise, ZIP 36330 confirms Coffee County."
968,City,xntxrprisx,VAD,stage1,True,T,0.95,enterprise,City应为enterprise，当前值为明显拼写错误，与医院名和ProviderNumber历史数据一致
972,Sample,27 paxienxs,FI,stage1,True,T,0.95,27 patients,明显的拼写错误，'paxienxs' 应为 'patients'，格式上符合数字+patients的模式
972,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,DIST,stage2,False,NONE,0.9,,该值是一条合理的措施描述，与同行其他列无矛盾，无错误迹象
972,MeasureCode,scip-card-2,DIST,stage2,False,NONE,0.95,,'scip-card-2'出现在正常样例中，是一个有效的代码，此前标记为分布异常显属误报
974,Condition,surgical xnfection prevention,FI,stage1,True,T,0.95,surgical infection prevention,"'xnfection' is a typo of 'infection', consistent with other typos in normal samples"
974,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection,DIST,stage2,False,NONE,1.0,,"This exact string appears in the normal_samples, indicating it is a valid value"
976,HospitalType,acutexcarexhospitals,FI,stage1,False,NONE,0.95,,该值与正常样例中的已知变体完全一致，列中普遍存在拼写变体，不是错误。
976,Score,empty,MV,stage1,False,NONE,0.95,,当Sample为'0 patients'时，Score缺失合理，'empty'是有效缺失表示。
976,HospitalOwner,proprietary,DIST,stage2,False,NONE,0.95,,该值出现在提供的正常样例中，属于合法类别。
981,Score,100%,DIST,stage2,False,NONE,0.95,,100% is a valid score in the normal samples and consistent with a small sample size of 2 patients.
983,Score,empty,MV,stage1,False,NONE,0.95,,样本数为0，得分哨兵值'empty'合理，非缺失错误
985,Score,empty,MV,stage1,False,NONE,0.95,,"Sample is '0 patients', so Score 'empty' is a valid missing indicator, not an error."
985,City,onxonta,T,stage1,True,T,0.99,oneonta,"'onxonta' is a typo of 'oneonta', a city in AL with matching ZipCode 35121 and CountyName 'blount'."
986,Score,empty,MV,stage1,True,MV,0.95,,Score为'empty'，是缺失占位符，样本数为0，但应使用空值或NULL而非'empty'字符串。
986,Address,150 gilxreath drive,T,stage1,True,T,0.95,150 gilbreath drive,'gilxreath'与高频正确地址'gilbreath'仅差一个字母，为拼写错误。
987,HospitalName,st vincents bxount,T,stage1,True,T,0.95,st vincents blount,'bxount' 与 CountyName 'blount' 不一致，且编辑距离接近高频值 'st vincents blount'
988,EmergencyService,yes,DIST,stage2,False,NONE,0.95,,"'yes' is a valid emergency service indicator, present in normal samples; no cross-column inconsistency detected."
991,PhoneNumber,2052743000,DIST,stage2,False,NONE,0.95,,电话号码格式与正常样例一致（均为10位连续数字），且区号205与所在州AL匹配，无其他异常。
997,MeasureName,surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,VAD,stage1,True,T,0.98,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,"Numerous character substitutions (e.g., pxtients, txking, hexrt, cxlled, betx, hospitxl, xnd, xfter) make this a clear typo of the correct MeasureName for scip-card-2."
997,Condition,surgical infection prevention,DIST,stage2,False,NONE,0.95,,"Value is exactly 'surgical infection prevention', which is a valid common condition, appears in normal samples, and is consistent with the MeasureCode scip-card-2. The prior flag is a false alarm."
999,HospitalOwner,voluntary non-profit - private,DIST,stage2,False,NONE,0.99,,值在正常样例列表中，且与整行其他列无冲突，应为合法类别
